Year,Month,transect ID,Sight Lon,Sight Lat
2015,december,4,85.11293364,19.40012419
2015,december,4,85.11123774,19.4011544
2015,december,4,85.1124588,19.40091036
2015,december,4,85.11250839,19.40061773
2015,december,4,85.11182852,19.40134259
2015,december,4,85.11183787,19.40166529
2015,december,4,85.11183787,19.40166529
2015,december,4,85.11183787,19.40166529
2015,december,4,85.11183787,19.40166529
2015,december,4,85.11121344,19.40176511
2015,december,4,85.11055267,19.40285447
2015,december,4,85.11082213,19.40236466
2015,december,4,85.11111662,19.40244463
2015,december,4,85.11090706,19.40281112
2015,december,4,85.11090706,19.40281112
2015,december,4,85.11076332,19.40283383
2015,december,4,85.11077402,19.40311939
2015,december,5,85.11047459,19.40346825
2015,december,5,85.10995195,19.40307115
2015,december,5,85.11086695,19.40299223
2015,december,5,85.11028789,19.402998
2015,december,5,85.11092705,19.4030386
2015,december,5,85.11009734,19.4029073
2015,december,5,85.11065861,19.40307003
2015,december,5,85.12015118,19.38962603
2015,december,5,85.12037613,19.38961387
2015,december,5,85.11985298,19.39015068
2015,december,5,85.11980593,19.38957804
2015,december,5,85.12001614,19.39025011
2015,december,5,85.11964168,19.39044628
2015,december,5,85.12034548,19.38964413
2015,december,5,85.12010031,19.38960778
2015,december,5,85.12042472,19.38957271
2015,december,5,85.11927484,19.38971625
2015,december,5,85.12017827,19.39016314
2015,december,5,85.1200433,19.39035101
2015,december,5,85.12033859,19.39006379
2015,december,5,85.12034552,19.39000957
2015,december,5,85.12028272,19.39012837
2015,december,5,85.12020825,19.39017065
2015,december,5,85.11927034,19.39096329
2015,december,5,85.11994232,19.39055392
2015,december,5,85.11994232,19.39055392
2015,december,5,85.11937029,19.39091622
2015,december,5,85.11932603,19.39110606
2015,december,5,85.11899573,19.3909179
2015,december,5,85.11896516,19.39105583
2015,december,5,85.11969325,19.39077835
2015,december,5,85.11947445,19.39091406
2015,december,5,85.11948362,19.39078593
2015,december,5,85.11919237,19.39100596
2015,december,5,85.1195822,19.39109049
2015,december,5,85.11779356,19.39175075
2015,december,5,85.11822454,19.39198835
2015,december,5,85.11841693,19.39178146
2015,december,5,85.11854811,19.3919533
2015,december,5,85.11898602,19.39188538
2015,december,5,85.11884732,19.39196879
2015,december,5,85.11758302,19.3932547
2015,december,5,85.11839193,19.3927439
2015,december,5,85.11806556,19.39275035
2015,december,5,85.11774693,19.39250618
2015,december,5,85.11785728,19.39301097
2015,december,5,85.11823405,19.3926531
2015,december,5,85.11777048,19.39288602
2015,december,5,85.11780546,19.39269559
2015,december,6,85.11806522,19.39269012
2015,december,6,85.11792567,19.39277223
2015,december,6,85.11807113,19.39265926
2015,december,6,85.11682965,19.39376395
2015,december,6,85.11815726,19.39315209
2015,december,6,85.11790392,19.39365366
2015,december,6,85.11743203,19.39407432
2015,december,6,85.11721453,19.39435903
2015,december,6,85.11573792,19.3955102
2015,december,6,85.11640773,19.395059
2015,december,6,85.11622394,19.39530996
2015,december,6,85.11656093,19.39533186
2015,december,6,85.11593788,19.3959222
2015,december,6,85.11837236,19.38531427
2015,december,6,85.11849309,19.38563959
2015,december,6,85.119912,19.38803417
2015,december,6,85.11985315,19.38785211
2015,december,6,85.11409293,19.38787566
2015,december,6,85.11424607,19.38698918
2015,december,6,85.11630013,19.38540621
2015,december,6,85.11652832,19.38577198
2015,december,6,85.11633254,19.38553253
2015,december,6,85.11569837,19.38534545
2015,december,6,85.1186942,19.38444252
2015,december,6,85.11717185,19.38411467
2015,december,6,85.12448132,19.40952933
2015,december,6,85.12358822,19.4106157
2015,december,6,85.13123277,19.39994539
2015,december,6,85.13107914,19.40076844
2015,december,6,85.12767154,19.40511289
2015,december,6,85.12741602,19.39404004
2015,december,6,85.12741602,19.39404004
2015,december,6,85.12760318,19.39395222
2015,december,6,85.12796285,19.3943547
2015,december,6,85.12851641,19.39472074
2015,december,6,85.12851641,19.39472074
2015,december,6,85.12848788,19.39482904
2015,december,6,85.12927986,19.39516099
2015,december,6,85.1299332,19.39584158
2015,december,6,85.12466528,19.39756669
2015,december,6,85.12558728,19.39659072
2015,december,6,85.12640814,19.39492854
2015,december,7,85.12708327,19.39413409
2015,december,7,85.1183209,19.40588941
2015,december,7,85.11863502,19.40567341
2015,december,7,85.11971645,19.40400621
2015,december,7,85.11971645,19.40400621
2015,december,7,85.12116306,19.40235592
2015,december,7,85.12196093,19.40092515
2015,december,7,85.11316531,19.41409758
2015,december,7,85.11259187,19.41378461
2015,december,7,85.11421905,19.41298685
2015,december,7,85.11423055,19.41208566
2015,december,7,85.11387829,19.41238421
2015,december,7,85.11572232,19.41057756
2015,december,7,85.11546158,19.41023659
2015,december,7,85.10761977,19.40756347
2015,december,7,85.11939311,19.39120414
2015,december,7,85.11892826,19.39161725
2015,december,7,85.11855513,19.39196607
2015,december,7,85.11893412,19.39193062
2015,december,7,85.11889545,19.39216182
2015,december,7,85.11889545,19.39216182
2015,december,7,85.11889545,19.39216182
2015,december,7,85.11744902,19.39307475
2015,december,7,85.11789538,19.3928469
2015,december,7,85.1174629,19.3934575
2015,december,7,85.11752374,19.39361544
2015,december,7,85.11638087,19.39477431
2015,december,7,85.11609559,19.39594966
2015,december,7,85.11608772,19.39565666
2015,december,7,85.11714029,19.38327836
2015,december,7,85.11774962,19.38429219
2015,december,7,85.11841566,19.38461418
2015,december,7,85.1187975,19.38623255
2015,december,7,85.11897403,19.385637
2015,december,7,85.11990362,19.38675344
2015,december,7,85.11272998,19.38919618
2015,december,7,85.10757618,19.39570746
2015,december,7,85.10989994,19.39304553
2015,december,8,85.11126153,19.39211092
2015,december,8,85.11085097,19.3919527
2015,december,8,85.11200166,19.38993661
2015,december,8,85.11200166,19.38993661
2015,december,8,85.10083769,19.40448288
2015,december,8,85.10084403,19.40452363
2015,december,8,85.10084727,19.40428947
2015,december,8,85.10117785,19.40423335
2015,december,8,85.1011686,19.40392835
2015,december,8,85.10132583,19.40386502
2015,december,8,85.10180726,19.40369421
2015,december,8,85.10180669,19.4038633
2015,december,8,85.10144355,19.40363781
2015,december,8,85.10134206,19.40352516
2015,december,8,85.10178992,19.40322458
2015,december,8,85.10194101,19.40293149
2015,december,8,85.10234379,19.40269253
2015,december,8,85.10293198,19.40220359
2015,december,8,85.10273768,19.40214862
2015,december,9,85.10273768,19.40214862
2015,december,9,85.10266375,19.40199392
2015,december,9,85.10293015,19.40185746
2015,december,9,85.10345132,19.40152775
2015,december,9,85.10340117,19.40161289
2015,december,9,85.10299889,19.40161166
2015,december,9,85.10345791,19.40103207
2015,december,9,85.10356246,19.40091147
2015,december,9,85.10344582,19.40113793
2015,december,9,85.10389471,19.40114699
2015,december,9,85.10474994,19.39984524
2015,december,9,85.10501,19.39972728
2015,december,9,85.11017198,19.38095312
2015,december,9,85.10991818,19.38121428
2015,december,9,85.10962411,19.38176774
2015,december,9,85.10978519,19.38189834
2015,december,9,85.10898614,19.38252053
2015,december,9,85.10685361,19.38479106
2015,december,9,85.11153732,19.37134239
2015,december,9,85.10042945,19.38487247
2015,december,9,85.09433505,19.35890619
2015,december,9,85.09433505,19.35890619
2015,december,9,85.09433505,19.35890619
2015,december,9,85.09433505,19.35890619
2015,december,9,85.09433505,19.35890619
2015,december,9,85.09433505,19.35890619
2015,december,9,85.09433505,19.35890619
2015,december,9,85.09433505,19.35890619
2015,december,9,85.09969121,19.35226787
2015,december,9,85.09969121,19.35226787
2015,december,9,85.09969121,19.35226787
2015,december,9,85.09969121,19.35226787
2015,december,9,85.09410552,19.3471089
2015,december,9,85.09410552,19.3471089
2015,december,9,85.09410552,19.3471089
2015,december,9,85.09410552,19.3471089
2015,december,9,85.09410552,19.3471089
2015,december,10,85.08895138,19.35368229
2015,december,10,85.08895138,19.35368229
2015,december,10,85.08895138,19.35368229
2015,december,10,85.08895138,19.35368229
2015,december,10,85.08895138,19.35368229
2015,december,10,85.08895138,19.35368229
2015,december,10,85.08895138,19.35368229
2015,december,10,85.08895138,19.35368229
2015,december,10,85.08895138,19.35368229
2015,december,10,85.08895138,19.35368229
2015,december,10,85.08895138,19.35368229
2015,december,10,85.08310026,19.36114459
2015,december,10,85.08310026,19.36114459
2015,december,10,85.08310026,19.36114459
2015,december,10,85.08310026,19.36114459
2015,december,10,85.08310026,19.36114459
2015,december,10,85.08310026,19.36114459
2015,december,10,85.08310026,19.36114459
2015,december,10,85.08310026,19.36114459
2015,december,10,85.08310026,19.36114459
2015,december,10,85.08310026,19.36114459
2015,december,10,85.07703963,19.36887408
2015,december,10,85.07703963,19.36887408
2015,december,10,85.07703963,19.36887408
2015,december,10,85.07018311,19.36532315
2015,december,10,85.07018311,19.36532315
2015,december,10,85.07018311,19.36532315
2015,december,11,85.07571657,19.35826036
2015,december,11,85.07571657,19.35826036
2015,december,11,85.07571657,19.35826036
2015,december,11,85.07571657,19.35826036
2015,december,11,85.07571657,19.35826036
2015,december,11,85.07571657,19.35826036
2015,december,11,85.07571657,19.35826036
2015,december,11,85.07571657,19.35826036
2015,december,11,85.08120181,19.35125914
2015,december,11,85.08120181,19.35125914
2015,december,11,85.08120181,19.35125914
2015,december,11,85.08120181,19.35125914
2015,december,11,85.08120181,19.35125914
2015,december,11,85.08120181,19.35125914
2015,december,11,85.08120181,19.35125914
2015,december,11,85.08120181,19.35125914
2015,december,11,85.08120181,19.35125914
2015,december,11,85.0873024,19.34347248
2015,december,11,85.0873024,19.34347248
2015,december,11,85.0873024,19.34347248
2015,december,11,85.08050922,19.34055204
2015,december,11,85.08050922,19.34055204
2015,december,11,85.08050922,19.34055204
2015,december,11,85.08050922,19.34055204
2015,december,12,85.07477142,19.34781941
2015,december,12,85.07477142,19.34781941
2015,december,12,85.07477142,19.34781941
2015,december,12,85.07477142,19.34781941
2015,december,12,85.07477142,19.34781941
2015,december,12,85.07477142,19.34781941
2015,december,12,85.06910175,19.35500048
2015,december,12,85.06910175,19.35500048
2015,december,12,85.06910175,19.35500048
2015,december,12,85.06910175,19.35500048
2015,december,12,85.06910175,19.35500048
2015,december,12,85.06335061,19.36228474
2015,december,12,85.06335061,19.36228474
2015,december,12,85.06335061,19.36228474
2015,december,12,85.06335061,19.36228474
2015,december,12,85.06335061,19.36228474
2015,december,12,85.06335061,19.36228474
2015,december,12,85.05650013,19.35925053
2015,december,13,85.06220734,19.35199656
2015,december,13,85.06220734,19.35199656
2015,december,13,85.06220734,19.35199656
2015,december,13,85.06220734,19.35199656
2015,december,13,85.06220734,19.35199656
2015,december,13,85.06792028,19.34473531
2015,december,13,85.06792028,19.34473531
2015,december,13,85.06792028,19.34473531
2015,december,13,85.06792028,19.34473531
2015,december,13,85.06792028,19.34473531
2015,december,13,85.06792028,19.34473531
2015,december,13,85.0735275,19.33760843
2015,december,13,85.0735275,19.33760843
2015,december,13,85.06652069,19.3345356
2015,december,14,85.0613112,19.34120637
2015,december,14,85.0613112,19.34120637
2015,december,14,85.0613112,19.34120637
2015,december,14,85.0613112,19.34120637
2015,december,14,85.0613112,19.34120637
2015,december,14,85.0613112,19.34120637
2015,december,14,85.05543518,19.34869576
2015,december,14,85.05543518,19.34869576
2015,december,14,85.05543518,19.34869576
2015,december,14,85.05543518,19.34869576
2015,december,14,85.05543518,19.34869576
2015,december,14,85.05543518,19.34869576
2015,december,14,85.05543518,19.34869576
2015,december,14,85.05543518,19.34869576
2015,december,14,85.05543518,19.34869576
2015,december,14,85.05543518,19.34869576
2015,december,14,85.05543518,19.34869576
2015,december,14,85.0613112,19.34120637
2015,december,14,85.0613112,19.34120637
2015,december,14,85.0613112,19.34120637
2015,december,14,85.0613112,19.34120637
2015,december,14,85.0613112,19.34120637
2015,december,14,85.0613112,19.34120637
2016,january,1,85.05412672,19.35068224
2016,january,1,85.05513032,19.34946688
2016,january,1,85.05569545,19.3488272
2016,january,1,85.05824441,19.34558373
2016,january,1,85.05871393,19.34497894
2016,january,1,85.05914285,19.34458631
2016,january,1,85.05923476,19.34455571
2016,january,1,85.06041292,19.34304132
2016,january,1,85.06012865,19.34291075
2016,january,1,85.06097613,19.3424037
2016,january,1,85.06220733,19.34203569
2016,january,1,85.06134044,19.34193936
2016,january,1,85.06130524,19.34167612
2016,january,1,85.06162356,19.34108459
2016,january,1,85.06249801,19.34062821
2016,january,1,85.06201391,19.34035124
2016,january,1,85.06272053,19.33989735
2016,january,1,85.06324978,19.33926014
2016,january,1,85.06365481,19.33939488
2016,january,1,85.06337675,19.33902671
2016,january,1,85.06394805,19.33860535
2016,january,1,85.0642306,19.33774854
2016,january,1,85.06474218,19.33723371
2016,january,1,85.06477289,19.33723895
2016,january,1,85.06516185,19.33705106
2016,january,1,85.06568582,19.33676785
2016,january,1,85.06512663,19.33660117
2016,january,1,85.06491596,19.3371212
2016,january,1,85.06517935,19.33647757
2016,january,1,85.06708669,19.33628896
2016,january,1,85.06548615,19.33640316
2016,january,1,85.06747568,19.33486363
2016,january,1,85.06664742,19.33499368
2016,january,1,85.06682347,19.334684
2016,january,1,85.06814169,19.33544615
2016,january,1,85.06874442,19.33600998
2016,january,1,85.06921741,19.33603888
2016,january,1,85.06958982,19.33618106
2016,january,1,85.07158606,19.33693123
2016,january,1,85.07187818,19.33722701
2016,january,1,85.07197213,19.33722582
2016,january,1,85.07251337,19.33734501
2016,january,1,85.0731696,19.33762569
2016,january,1,85.07245959,19.33827806
2016,january,1,85.072373,19.33885674
2016,january,1,85.07148735,19.33987287
2016,january,1,85.07130648,19.34019782
2016,january,1,85.07098787,19.34067203
2016,january,1,85.07083118,19.34072865
2016,january,1,85.07069516,19.34113693
2016,january,1,85.06933818,19.34195767
2016,january,1,85.06920474,19.3423205
2016,january,1,85.06949461,19.34220828
2016,january,1,85.0690464,19.34253684
2016,january,1,85.06844991,19.34258847
2016,january,1,85.06916566,19.34293331
2016,january,1,85.06849932,19.34338562
2016,january,1,85.06865941,19.34330463
2016,january,1,85.06824942,19.34385667
2016,january,1,85.06804822,19.34408146
2016,january,1,85.0677909,19.34465407
2016,january,1,85.06796094,19.34453653
2016,january,1,85.06768346,19.34447857
2016,january,1,85.06754003,19.34482041
2016,january,1,85.067793,19.34483991
2016,january,1,85.06727056,19.34528724
2016,january,1,85.06740225,19.34480977
2016,january,1,85.0666683,19.34520658
2016,january,1,85.0666001,19.34580915
2016,january,1,85.0662945,19.34585559
2016,january,1,85.06666597,19.34586926
2016,january,1,85.06610207,19.34627911
2016,january,1,85.06620152,19.34690899
2016,january,1,85.0662962,19.3466626
2016,january,1,85.06596909,19.34705097
2016,january,1,85.06571106,19.3472364
2016,january,1,85.06526054,19.34784199
2016,january,1,85.06492467,19.34737485
2016,january,2,85.06436199,19.34884711
2016,january,2,85.06438765,19.34805741
2016,january,2,85.06466593,19.3483804
2016,january,2,85.06418372,19.34926542
2016,january,2,85.06448436,19.34907384
2016,january,2,85.06424075,19.34934058
2016,january,2,85.06347401,19.35015643
2016,january,2,85.05650013,19.35925053
2016,january,2,85.06022739,19.3612828
2016,january,2,85.06910268,19.35521279
2016,january,2,85.07172486,19.35230362
2016,january,2,85.07295394,19.35109668
2016,january,2,85.07313965,19.350153
2016,january,2,85.07318706,19.35003959
2016,january,2,85.07302673,19.35013592
2016,january,2,85.07329854,19.35017256
2016,january,2,85.07430264,19.34932491
2016,january,2,85.07451145,19.34910445
2016,january,2,85.07400237,19.34896034
2016,january,2,85.07452661,19.34905207
2016,january,2,85.07458489,19.34847264
2016,january,2,85.07554053,19.34830818
2016,january,2,85.07529105,19.34778672
2016,january,2,85.0749413,19.3479691
2016,january,2,85.07537992,19.34750456
2016,january,2,85.07630401,19.34679001
2016,january,2,85.07621372,19.34629654
2016,january,2,85.07679512,19.34577745
2016,january,2,85.07751822,19.34580325
2016,january,2,85.07684414,19.34568177
2016,january,2,85.0773569,19.3457058
2016,january,2,85.07768288,19.34489159
2016,january,2,85.07794144,19.34477958
2016,january,2,85.07759026,19.34468454
2016,january,2,85.07756014,19.34451522
2016,january,2,85.07795423,19.34416802
2016,january,2,85.07893443,19.34332843
2016,january,2,85.07829911,19.34366403
2016,january,2,85.07912421,19.34277347
2016,january,2,85.07929435,19.34256938
2016,january,2,85.07931609,19.34316796
2016,january,2,85.07918817,19.34270381
2016,january,2,85.07945581,19.34294876
2016,january,2,85.07946449,19.34275417
2016,january,2,85.07952117,19.34308308
2016,january,2,85.0792152,19.34312271
2016,january,2,85.07949752,19.34281366
2016,january,2,85.08028955,19.34229311
2016,january,2,85.07908589,19.34245903
2016,january,2,85.08031485,19.34193786
2016,january,2,85.08024945,19.34114786
2016,january,2,85.08068947,19.34108348
2016,january,2,85.08347923,19.34202558
2016,january,2,85.0828402,19.3417497
2016,january,2,85.08430724,19.34340707
2016,january,2,85.08387933,19.34226603
2016,january,2,85.08382218,19.34214203
2016,january,2,85.08391058,19.34230765
2016,january,2,85.0849179,19.34278959
2016,january,2,85.08626084,19.34400249
2016,january,2,85.08578322,19.34285216
2016,january,2,85.08618205,19.34359475
2016,january,2,85.08878002,19.34459947
2016,january,2,85.08710338,19.34368026
2016,january,2,85.08708064,19.34350344
2016,january,2,85.08648624,19.34420545
2016,january,2,85.08631465,19.34462216
2016,january,2,85.08557313,19.34490779
2016,january,2,85.08559506,19.34548511
2016,january,2,85.08470391,19.34614969
2016,january,2,85.08486326,19.34636363
2016,january,2,85.08491909,19.34650609
2016,january,2,85.08320996,19.34672101
2016,january,2,85.08425956,19.34693773
2016,january,2,85.08383303,19.34696902
2016,january,2,85.08377531,19.34702876
2016,january,2,85.08425485,19.34679247
2016,january,2,85.08331332,19.34747808
2016,january,2,85.08416349,19.3472763
2016,january,2,85.08345445,19.34766262
2016,january,2,85.08358854,19.34750828
2016,january,2,85.08409682,19.34713946
2016,january,2,85.08338634,19.34748336
2016,january,2,85.08383586,19.34751114
2016,january,2,85.08243352,19.34828648
2016,january,2,85.08307122,19.34803844
2016,january,2,85.08321415,19.3482977
2016,january,2,85.08301213,19.34814923
2016,january,2,85.0833075,19.34818537
2016,january,2,85.08315657,19.34803395
2016,january,2,85.08308124,19.34840614
2016,january,2,85.0831127,19.34834859
2016,january,2,85.08223335,19.34983143
2016,january,2,85.08194739,19.34999872
2016,january,2,85.08084374,19.35055828
2016,january,2,85.08137459,19.35057545
2016,january,2,85.0812716,19.35115885
2016,january,2,85.08094721,19.3512509
2016,january,2,85.08081988,19.35141958
2016,january,2,85.08079117,19.35138553
2016,january,2,85.08065813,19.35172538
2016,january,2,85.08039999,19.35143062
2016,january,2,85.08012395,19.35162162
2016,january,2,85.08057329,19.35126368
2016,january,2,85.08074123,19.3515954
2016,january,2,85.08034303,19.35200262
2016,january,2,85.08046353,19.35203485
2016,january,3,85.0798292,19.35248116
2016,january,3,85.08002509,19.35220636
2016,january,3,85.08008461,19.35248072
2016,january,3,85.07989352,19.35223049
2016,january,3,85.07999158,19.3523847
2016,january,3,85.08001444,19.35256918
2016,january,3,85.07954045,19.35247262
2016,january,3,85.07989345,19.35235693
2016,january,3,85.07893147,19.35273703
2016,january,3,85.07934938,19.35249862
2016,january,3,85.07885253,19.35265522
2016,january,3,85.0790725,19.3531794
2016,january,3,85.07964647,19.35297776
2016,january,3,85.07996291,19.35254286
2016,january,3,85.07883418,19.35325049
2016,january,3,85.07900998,19.35311108
2016,january,3,85.07917182,19.35321551
2016,january,3,85.07889752,19.35302461
2016,january,3,85.0791853,19.35326909
2016,january,3,85.07914591,19.35338689
2016,january,3,85.07902552,19.35314562
2016,january,3,85.07973166,19.35312999
2016,january,3,85.07910749,19.35339301
2016,january,3,85.07876703,19.3533398
2016,january,3,85.07819984,19.35368527
2016,january,3,85.07932611,19.35310813
2016,january,3,85.07956219,19.35328248
2016,january,3,85.07888028,19.35321344
2016,january,3,85.07914906,19.35364597
2016,january,3,85.07953208,19.35324478
2016,january,3,85.07921074,19.35313713
2016,january,3,85.07912486,19.35314864
2016,january,3,85.07854726,19.35380308
2016,january,3,85.0782053,19.35289953
2016,january,3,85.0788942,19.3534326
2016,january,3,85.07898497,19.35327197
2016,january,3,85.07879669,19.35369323
2016,january,3,85.07898828,19.35350879
2016,january,3,85.07896579,19.35354037
2016,january,3,85.07887004,19.3532948
2016,january,3,85.07815349,19.35317431
2016,january,3,85.07783839,19.35515127
2016,january,3,85.07872352,19.35388309
2016,january,3,85.07856569,19.35387441
2016,january,3,85.07850196,19.3544503
2016,january,3,85.07837298,19.35386638
2016,january,3,85.07875803,19.35407334
2016,january,3,85.07774839,19.35486762
2016,january,3,85.07794862,19.35435034
2016,january,3,85.07841616,19.35448153
2016,january,3,85.0780052,19.35458564
2016,january,3,85.07847416,19.35438452
2016,january,3,85.07828356,19.35497831
2016,january,3,85.0773749,19.35537175
2016,january,3,85.07805585,19.35521902
2016,january,3,85.07766534,19.35530375
2016,january,3,85.07709078,19.3561134
2016,january,3,85.07698345,19.35614958
2016,january,3,85.07654786,19.35626083
2016,january,3,85.07637025,19.35728718
2016,january,3,85.07018311,19.36532315
2016,january,3,85.07703963,19.36887408
2016,january,3,85.07822242,19.36782619
2016,january,3,85.08152931,19.36545105
2016,january,3,85.08188238,19.36275243
2016,january,3,85.08419687,19.36072169
2016,january,3,85.08336467,19.36094389
2016,january,3,85.08344046,19.36097488
2016,january,3,85.08425003,19.35989663
2016,january,3,85.08512879,19.35970889
2016,january,3,85.0849805,19.35973015
2016,january,3,85.0844705,19.35970408
2016,january,3,85.08542518,19.35916301
2016,january,3,85.08543101,19.35884854
2016,january,3,85.08503784,19.35887277
2016,january,3,85.08548752,19.35893665
2016,january,3,85.08566892,19.35859352
2016,january,3,85.08548128,19.35890145
2016,january,3,85.08573771,19.35873839
2016,january,3,85.08563018,19.35851014
2016,january,3,85.08571854,19.35846993
2016,january,3,85.08593518,19.3583094
2016,january,3,85.08556466,19.35852345
2016,january,3,85.08583946,19.35815303
2016,january,3,85.08590614,19.3585381
2016,january,3,85.08555104,19.35847599
2016,january,4,85.08581094,19.35814805
2016,january,4,85.08672186,19.35772326
2016,january,4,85.08603799,19.35785212
2016,january,4,85.08608437,19.35769271
2016,january,4,85.08625658,19.35793781
2016,january,4,85.0865274,19.35758289
2016,january,4,85.08659447,19.3576799
2016,january,4,85.08600314,19.35782612
2016,january,14,85.08664227,19.35747912
2016,january,14,85.08631258,19.35798198
2016,january,14,85.08603034,19.35762897
2016,january,14,85.08616166,19.35749682
2016,january,14,85.08598775,19.35766535
2016,january,14,85.08692683,19.35717493
2016,january,14,85.08678168,19.35759648
2016,january,14,85.08710166,19.35732707
2016,january,14,85.08643685,19.35767812
2016,january,14,85.08655559,19.3572909
2016,january,14,85.08649084,19.35760719
2016,january,14,85.08635099,19.35763802
2016,january,14,85.08681019,19.35734187
2016,january,14,85.08710212,19.35754233
2016,january,14,85.08646854,19.35753453
2016,january,14,85.087722,19.35629099
2016,january,14,85.08764,19.35688167
2016,january,14,85.08727549,19.35699473
2016,january,14,85.08750908,19.35679114
2016,january,14,85.08700951,19.35688025
2016,january,14,85.08814507,19.35607677
2016,january,14,85.086995,19.35677819
2016,january,14,85.08778437,19.35650371
2016,january,14,85.08647198,19.35684819
2016,january,14,85.0872736,19.35614968
2016,january,14,85.08747457,19.35606394
2016,january,14,85.08759203,19.35710018
2016,january,14,85.08742177,19.35623575
2016,january,14,85.08689358,19.35702199
2016,january,14,85.08761459,19.35708419
2016,january,14,85.08772924,19.3565605
2016,january,14,85.08698716,19.35647787
2016,january,14,85.08716432,19.35631491
2016,january,14,85.08699133,19.3564159
2016,january,13,85.08708431,19.35637206
2016,january,13,85.08795881,19.35614242
2016,january,13,85.08706164,19.35627273
2016,january,13,85.08744977,19.35654151
2016,january,13,85.08756642,19.35594087
2016,january,13,85.08770533,19.35587804
2016,january,13,85.08755045,19.35613755
2016,january,13,85.08811339,19.35578025
2016,january,13,85.08763498,19.35579912
2016,january,13,85.08793074,19.35529973
2016,january,13,85.08776219,19.35574117
2016,january,13,85.08813246,19.35533329
2016,january,13,85.08829483,19.35535016
2016,january,13,85.08828996,19.355652
2016,january,13,85.08767111,19.35577673
2016,january,13,85.08778511,19.35576324
2016,january,13,85.08845944,19.35529796
2016,january,13,85.0875234,19.35567495
2016,january,13,85.08791806,19.35532776
2016,january,13,85.08826453,19.35507815
2016,january,13,85.08792285,19.35524245
2016,january,13,85.08833757,19.35524741
2016,january,13,85.08807553,19.35516661
2016,january,13,85.08894199,19.35518829
2016,january,13,85.08836409,19.35495433
2016,january,13,85.08829627,19.35539368
2016,january,13,85.08804983,19.35511299
2016,january,13,85.08848538,19.35517698
2016,january,13,85.08835918,19.355094
2016,january,13,85.08818664,19.35521847
2016,january,13,85.08868877,19.35497028
2016,january,13,85.08835134,19.35490515
2016,january,13,85.08793252,19.35513422
2016,january,13,85.088995,19.35439423
2016,january,13,85.08928171,19.35402857
2016,january,13,85.08971987,19.35368569
2016,january,13,85.08974561,19.35290327
2016,january,13,85.09116936,19.35227593
2016,january,13,85.09134408,19.35146041
2016,january,13,85.09081444,19.35191024
2016,january,13,85.09093991,19.35192892
2016,january,13,85.09045888,19.35209326
2016,january,13,85.09076262,19.35159069
2016,january,13,85.09149748,19.35144578
2016,january,13,85.09085047,19.35150418
2016,january,13,85.09107834,19.3514394
2016,january,13,85.09108769,19.35164012
2016,january,13,85.09116588,19.35093223
2016,january,13,85.09121873,19.3516135
2016,january,13,85.09131486,19.35121666
2016,january,13,85.09079573,19.35133571
2016,january,13,85.09159874,19.35091998
2016,january,12,85.09194922,19.35047299
2016,january,12,85.09276846,19.34980922
2016,january,12,85.09256018,19.350003
2016,january,12,85.09321484,19.35034227
2016,january,12,85.09243645,19.35007419
2016,january,12,85.09267375,19.34995495
2016,january,12,85.09275942,19.34967091
2016,january,12,85.09296246,19.34926019
2016,january,12,85.09311649,19.3494171
2016,january,12,85.09246589,19.34952383
2016,january,12,85.0927279,19.34980009
2016,january,12,85.0929894,19.34954551
2016,january,12,85.09307671,19.34978195
2016,january,12,85.09337948,19.3495199
2016,january,12,85.09310856,19.34898764
2016,january,12,85.09272175,19.34955647
2016,january,12,85.09249989,19.34961718
2016,january,12,85.09389325,19.34885381
2016,january,12,85.09379377,19.34888641
2016,january,12,85.09403796,19.34880639
2016,january,12,85.09402784,19.34868163
2016,january,12,85.09327453,19.34912522
2016,january,12,85.09343793,19.34912984
2016,january,12,85.09336723,19.34908948
2016,january,12,85.09382883,19.3486361
2016,january,12,85.09416337,19.34886675
2016,january,12,85.09409207,19.34871063
2016,january,12,85.09482168,19.34853456
2016,january,12,85.09372623,19.34781099
2016,january,12,85.09416631,19.34779889
2016,january,12,85.09434682,19.34715895
2016,january,12,85.09454663,19.34707659
2016,january,12,85.09452238,19.34693755
2016,january,12,85.09482441,19.34713508
2016,january,12,85.09578289,19.34906349
2016,january,12,85.09582355,19.34912605
2016,january,12,85.09594108,19.34913309
2016,january,12,85.09561512,19.3489301
2016,january,12,85.09566401,19.34905915
2016,january,12,85.09585151,19.34923216
2016,january,12,85.0964842,19.34999024
2016,january,12,85.09636526,19.35004568
2016,january,12,85.09636146,19.34936362
2016,january,12,85.09639072,19.34957591
2016,january,11,85.09623184,19.34934619
2016,january,11,85.09642883,19.34948378
2016,january,11,85.09640346,19.34944548
2016,january,11,85.09618979,19.3496299
2016,january,11,85.09652355,19.34959205
2016,january,11,85.09748928,19.35224906
2016,january,11,85.09905274,19.3524277
2016,january,11,85.09932032,19.35209416
2016,january,11,85.0995691,19.35257937
2016,january,11,85.10010836,19.35320772
2016,january,11,85.09972315,19.35292822
2016,january,11,85.09990547,19.35328113
2016,january,11,85.09993927,19.3529849
2016,january,11,85.09879736,19.35323449
2016,january,11,85.09847173,19.3531356
2016,january,11,85.0984067,19.3531509
2016,january,11,85.09846549,19.3532567
2016,january,11,85.09859933,19.35337707
2016,january,11,85.09838672,19.3531056
