Region.Label,Month,Year,Area,Sample.Label,Effort,perpendicular distance (m)
Rushikulya,february,2014,0,7,4,60.82
Rushikulya,february,2014,0,7,4,58.64
Rushikulya,february,2014,0,7,4,49.24
Rushikulya,february,2014,0,7,4,70.56
Rushikulya,february,2014,0,7,4,41.99
Rushikulya,february,2014,0,7,4,147.72
Rushikulya,february,2014,0,7,4,100
Rushikulya,february,2014,0,7,4,34.91
Rushikulya,february,2014,0,7,4,51.96
Rushikulya,february,2014,0,7,4,49.24
Rushikulya,february,2014,0,7,4,43.3
Rushikulya,february,2014,0,7,4,78.78
Rushikulya,february,2014,0,7,4,114.91
Rushikulya,february,2014,0,7,4,49.24
Rushikulya,february,2014,0,7,4,25
Rushikulya,february,2014,0,7,4,64.28
Rushikulya,february,2014,0,7,4,34.64
Rushikulya,february,2014,0,7,4,17.32
Rushikulya,february,2014,0,7,4,149.43
Rushikulya,february,2014,0,7,4,98.48
Rushikulya,february,2014,0,7,4,58.77
Rushikulya,february,2014,0,7,4,43.3
Rushikulya,february,2014,0,7,4,110.31
Rushikulya,february,2014,0,7,4,114.91
Rushikulya,february,2014,0,7,4,39.39
Rushikulya,february,2014,0,7,4,86.6
Rushikulya,february,2014,0,7,4,17.32
Rushikulya,february,2014,0,7,4,98.48
Rushikulya,february,2014,0,7,4,46.98
Rushikulya,february,2014,0,7,4,93.97
Rushikulya,february,2014,0,7,4,98.48
Rushikulya,february,2014,0,7,4,93.97
Rushikulya,february,2014,0,7,4,70.37
Rushikulya,february,2014,0,7,4,43.3
Rushikulya,february,2014,0,7,4,49.24
Rushikulya,february,2014,0,9,4,129.9
Rushikulya,february,2014,0,9,4,76.6
Rushikulya,february,2014,0,9,4,78.41
Rushikulya,february,2014,0,9,4,121.79
Rushikulya,february,2014,0,9,4,147.72
Rushikulya,february,2014,0,9,4,78.78
Rushikulya,february,2014,0,9,4,76.6
Rushikulya,february,2014,0,9,4,34.2
Rushikulya,february,2014,0,9,4,43.3
Rushikulya,february,2014,0,9,4,43.3
Rushikulya,february,2014,0,9,4,11.02
Rushikulya,february,2014,0,9,4,114.91
Rushikulya,february,2014,0,9,4,106.85
Rushikulya,february,2014,0,9,4,22.98
Rushikulya,february,2014,0,9,4,49.24
Rushikulya,february,2014,0,9,4,25
Rushikulya,february,2014,0,9,4,53.22
Rushikulya,february,2014,0,9,4,64.36
Rushikulya,february,2014,0,9,4,10.26
Rushikulya,february,2014,0,9,4,51.81
Rushikulya,february,2014,0,9,4,17.1
Rushikulya,february,2014,0,9,4,15.32
Rushikulya,february,2014,0,9,4,50
Rushikulya,february,2014,0,9,4,25
Rushikulya,february,2014,0,9,4,34.02
Rushikulya,february,2014,0,9,4,93.97
Rushikulya,february,2014,0,9,4,76.6
Rushikulya,february,2014,0,9,4,29.54
Rushikulya,february,2014,0,9,4,38.3
Rushikulya,february,2014,0,9,4,86.6
Rushikulya,february,2014,0,9,4,93.97
Rushikulya,february,2014,0,9,4,135.92
Rushikulya,february,2014,0,9,4,147.72
Rushikulya,february,2014,0,9,4,43.3
Rushikulya,february,2014,0,9,4,93.97
Rushikulya,february,2014,0,9,4,140.95
Rushikulya,february,2014,0,9,4,18.79
Rushikulya,february,2014,0,9,4,98.48
Rushikulya,february,2014,0,9,4,93.97
Rushikulya,february,2014,0,9,4,46.98
Rushikulya,february,2014,0,9,4,19.28
Rushikulya,february,2014,0,9,4,38.3
Rushikulya,february,2014,0,9,4,38.3
Rushikulya,february,2014,0,9,4,17.32
Rushikulya,february,2014,0,9,4,93.97
Rushikulya,february,2014,0,9,4,37.59
Rushikulya,february,2014,0,9,4,86.6
Rushikulya,february,2014,0,9,4,76.6
Rushikulya,february,2014,0,11,4,93.97
Rushikulya,february,2014,0,11,4,140.95
Rushikulya,february,2014,0,11,4,38.3
Rushikulya,february,2014,0,11,4,64.28
Rushikulya,february,2014,0,11,4,98.48
Rushikulya,february,2014,0,11,4,86.6
Rushikulya,february,2014,0,11,4,60
Rushikulya,february,2014,0,11,4,43.3
Rushikulya,february,2014,0,11,4,34.64
Rushikulya,february,2014,0,11,4,93.97
Rushikulya,february,2014,0,11,4,43.3
Rushikulya,february,2014,0,11,4,38.57
Rushikulya,february,2014,0,11,4,96.42
Rushikulya,february,2014,0,11,4,43.3
Rushikulya,february,2014,0,11,4,18.79
Rushikulya,february,2014,0,11,4,93.97
Rushikulya,february,2014,0,11,4,18.79
Rushikulya,february,2014,0,11,4,93.97
Rushikulya,february,2014,0,11,4,30.64
Rushikulya,february,2014,0,11,4,65.37
Rushikulya,february,2014,0,11,4,45.96
Rushikulya,february,2014,0,11,4,38.3
Rushikulya,february,2014,0,11,4,49.24
Rushikulya,february,2014,0,11,4,51.3
Rushikulya,february,2014,0,11,4,76.6
Rushikulya,february,2014,0,11,4,64.28
Rushikulya,february,2014,0,11,4,76.6
Rushikulya,february,2014,0,11,4,15.32
Rushikulya,february,2014,0,11,4,17.32
Rushikulya,february,2014,0,11,4,129.9
Rushikulya,february,2014,0,11,4,102.4
Rushikulya,february,2014,0,11,4,67
Rushikulya,february,2014,0,11,4,22.46
Rushikulya,february,2014,0,11,4,52.44
Rushikulya,february,2014,0,11,4,86.6
Rushikulya,december,2014,0,1,4,20
Rushikulya,december,2014,0,1,4,28.19
Rushikulya,december,2014,0,1,4,173.21
Rushikulya,december,2014,0,1,4,13.68
Rushikulya,december,2014,0,1,4,25
Rushikulya,december,2014,0,1,4,129.9
Rushikulya,december,2014,0,1,4,93.97
Rushikulya,december,2014,0,1,4,93.97
Rushikulya,december,2014,0,1,4,32.14
Rushikulya,december,2014,0,1,4,75
Rushikulya,december,2014,0,1,4,69.28
Rushikulya,december,2014,0,1,4,93.97
Rushikulya,december,2014,0,1,4,38.3
Rushikulya,december,2014,0,1,4,93.97
Rushikulya,december,2014,0,1,4,114.91
Rushikulya,december,2014,0,1,4,93.97
Rushikulya,december,2014,0,1,4,51.96
Rushikulya,december,2014,0,1,4,76.6
Rushikulya,december,2014,0,1,4,140.95
Rushikulya,december,2014,0,1,4,46.98
Rushikulya,december,2014,0,1,4,76.6
Rushikulya,december,2014,0,1,4,114.91
Rushikulya,december,2014,0,1,4,61.44
Rushikulya,december,2014,0,1,4,96.42
Rushikulya,december,2014,0,1,4,112.76
Rushikulya,december,2014,0,1,4,65.78
Rushikulya,december,2014,0,1,4,64.28
Rushikulya,december,2014,0,1,4,173.21
Rushikulya,december,2014,0,1,4,140.95
Rushikulya,december,2014,0,1,4,51.96
Rushikulya,december,2014,0,1,4,43.3
Rushikulya,december,2014,0,1,4,51.96
Rushikulya,december,2014,0,1,4,37.59
Rushikulya,december,2014,0,1,4,39.39
Rushikulya,december,2014,0,1,4,3.47
Rushikulya,december,2014,0,1,4,187.94
Rushikulya,december,2014,0,1,4,51.96
Rushikulya,december,2014,0,1,4,76.6
Rushikulya,december,2014,0,3,4,114.91
Rushikulya,december,2014,0,3,4,3.47
Rushikulya,december,2014,0,3,4,91.93
Rushikulya,december,2014,0,3,4,114.91
Rushikulya,december,2014,0,3,4,95.46
Rushikulya,december,2014,0,3,4,196.96
Rushikulya,december,2014,0,3,4,93.97
Rushikulya,december,2014,0,3,4,295.44
Rushikulya,december,2014,0,3,4,86.6
Rushikulya,december,2014,0,3,4,129.9
Rushikulya,december,2014,0,3,4,38.57
Rushikulya,december,2014,0,3,4,49.5
Rushikulya,december,2014,0,3,4,76.6
Rushikulya,december,2014,0,3,4,46.98
Rushikulya,december,2014,0,3,4,98.48
Rushikulya,december,2014,0,3,4,78.78
Rushikulya,december,2014,0,3,4,118.78
Rushikulya,december,2014,0,3,4,45
Rushikulya,december,2014,0,3,4,100
Rushikulya,december,2014,0,3,4,50
Rushikulya,december,2014,0,3,4,76.6
Rushikulya,december,2014,0,3,4,93.97
Rushikulya,december,2014,0,3,4,77.04
Rushikulya,december,2014,0,3,4,173.21
Rushikulya,december,2014,0,3,4,43.3
Rushikulya,december,2014,0,3,4,69.04
Rushikulya,december,2014,0,3,4,140.95
Rushikulya,december,2014,0,3,4,281.91
Rushikulya,december,2014,0,3,4,46.98
Rushikulya,december,2014,0,3,4,68.81
Rushikulya,december,2014,0,3,4,98.48
Rushikulya,december,2014,0,3,4,136.26
Rushikulya,december,2014,0,3,4,110.59
Rushikulya,december,2014,0,3,4,246.2
Rushikulya,december,2014,0,3,4,45.32
Rushikulya,december,2014,0,3,4,38.57
Rushikulya,december,2014,0,3,4,43.3
Rushikulya,december,2014,0,3,4,114.91
Rushikulya,december,2014,0,3,4,38.3
Rushikulya,december,2014,0,3,4,48.26
Rushikulya,december,2014,0,3,4,86.6
Rushikulya,december,2014,0,3,4,93.97
Rushikulya,december,2014,0,3,4,8.68
Rushikulya,december,2014,0,3,4,64.28
Rushikulya,december,2014,0,3,4,43.3
Rushikulya,december,2014,0,3,4,45
Rushikulya,december,2014,0,5,4,32.14
Rushikulya,december,2014,0,5,4,38.3
Rushikulya,december,2014,0,5,4,22.98
Rushikulya,december,2014,0,5,4,43.3
Rushikulya,december,2014,0,5,4,43.3
Rushikulya,december,2014,0,5,4,46.98
Rushikulya,december,2014,0,5,4,103.92
Rushikulya,december,2014,0,5,4,129.9
Rushikulya,december,2014,0,5,4,64.28
Rushikulya,december,2014,0,5,4,150
Rushikulya,december,2014,0,5,4,103.92
Rushikulya,december,2014,0,5,4,51.96
Rushikulya,december,2014,0,5,4,114.91
Rushikulya,december,2014,0,5,4,118.18
Rushikulya,december,2014,0,5,4,129.9
Rushikulya,december,2014,0,5,4,78.78
Rushikulya,december,2014,0,5,4,191.51
Rushikulya,december,2014,0,5,4,25.71
Rushikulya,december,2014,0,5,4,38.3
Rushikulya,december,2014,0,5,4,246.2
Rushikulya,december,2014,0,5,4,51.96
Rushikulya,december,2014,0,5,4,38.3
Rushikulya,december,2014,0,5,4,86.6
Rushikulya,december,2014,0,5,4,43.3
Rushikulya,december,2014,0,5,4,100
Rushikulya,december,2014,0,5,4,46.98
Rushikulya,december,2014,0,5,4,38.3
Rushikulya,december,2014,0,5,4,65.78
Rushikulya,december,2014,0,5,4,77.04
Rushikulya,december,2014,0,5,4,43.3
Rushikulya,december,2014,0,5,4,46.98
Rushikulya,december,2014,0,5,4,114.91
Rushikulya,december,2014,0,5,4,38.3
Rushikulya,december,2014,0,7,4,15.32
Rushikulya,december,2014,0,7,4,38.3
Rushikulya,december,2014,0,7,4,86.6
Rushikulya,december,2014,0,7,4,93.97
Rushikulya,december,2014,0,7,4,51.96
Rushikulya,december,2014,0,7,4,98.48
Rushikulya,december,2014,0,7,4,196.96
Rushikulya,december,2014,0,7,4,25.71
Rushikulya,december,2014,0,7,4,216.51
Rushikulya,december,2014,0,7,4,51.96
Rushikulya,december,2014,0,7,4,114.91
Rushikulya,december,2014,0,7,4,25.71
Rushikulya,december,2014,0,7,4,65.78
Rushikulya,december,2014,0,7,4,38.57
Rushikulya,december,2014,0,7,4,59.09
Rushikulya,december,2014,0,7,4,45.96
Rushikulya,december,2014,0,7,4,281.91
Rushikulya,december,2014,0,7,4,51.96
Rushikulya,december,2014,0,7,4,98.48
Rushikulya,december,2014,0,7,4,234.92
Rushikulya,december,2014,0,7,4,112.76
Rushikulya,december,2014,0,7,4,98.48
Rushikulya,december,2014,0,7,4,93.97
Rushikulya,december,2014,0,7,4,78.78
Rushikulya,december,2014,0,7,4,114.91
Rushikulya,december,2014,0,7,4,153.21
Rushikulya,december,2014,0,7,4,50
Rushikulya,december,2014,0,7,4,75.18
Rushikulya,december,2014,0,7,4,51.96
Rushikulya,december,2014,0,7,4,57.96
Rushikulya,december,2014,0,7,4,43.3
Rushikulya,december,2014,0,7,4,86.6
Rushikulya,december,2014,0,7,4,88.63
Rushikulya,december,2014,0,7,4,51.96
Rushikulya,december,2014,0,7,4,68.94
Rushikulya,december,2014,0,7,4,88.63
Rushikulya,december,2014,0,9,4,129.9
Rushikulya,december,2014,0,9,4,99.62
Rushikulya,december,2014,0,9,4,43.3
Rushikulya,december,2014,0,11,4,78.78
Rushikulya,december,2014,0,11,4,112.76
Rushikulya,december,2014,0,11,4,153.21
Rushikulya,december,2014,0,11,4,25.98
Rushikulya,december,2014,0,11,4,51.96
Rushikulya,december,2014,0,11,4,241.48
Rushikulya,december,2014,0,11,4,20
Rushikulya,december,2014,0,11,4,93.97
Rushikulya,december,2014,0,11,4,75.18
Rushikulya,december,2014,0,11,4,68.94
Rushikulya,december,2014,0,11,4,129.9
Rushikulya,december,2014,0,11,4,93.97
Rushikulya,december,2014,0,11,4,216.51
Rushikulya,december,2014,0,11,4,34.64
Rushikulya,december,2014,0,11,4,34.64
Rushikulya,december,2014,0,11,4,34.64
Rushikulya,december,2014,0,11,4,38.3
Rushikulya,december,2014,0,11,4,86.6
Rushikulya,december,2014,0,11,4,76.6
Rushikulya,december,2014,0,11,4,78.78
Rushikulya,december,2014,0,11,4,98.48
Rushikulya,december,2014,0,11,4,98.48
Rushikulya,december,2014,0,11,4,98.48
Rushikulya,december,2014,0,11,4,86.6
Rushikulya,december,2014,0,11,4,103.92
Rushikulya,december,2014,0,11,4,65.78
Rushikulya,december,2014,0,11,4,69.28
Rushikulya,december,2014,0,11,4,32.14
Rushikulya,december,2014,0,11,4,50
Rushikulya,december,2014,0,11,4,17.32
Rushikulya,december,2014,0,11,4,76.6
Rushikulya,december,2014,0,11,4,39.39
Rushikulya,january,2015,0,1,4,7.66
Rushikulya,january,2015,0,1,4,173.21
Rushikulya,january,2015,0,1,4,100
Rushikulya,january,2015,0,1,4,43.3
Rushikulya,january,2015,0,1,4,114.91
Rushikulya,january,2015,0,1,4,25.71
Rushikulya,january,2015,0,1,4,30
Rushikulya,january,2015,0,1,4,30.64
Rushikulya,january,2015,0,1,4,9.85
Rushikulya,january,2015,0,1,4,43.3
Rushikulya,january,2015,0,1,4,129.9
Rushikulya,january,2015,0,1,4,93.97
Rushikulya,january,2015,0,1,4,96.59
Rushikulya,january,2015,0,1,4,80
Rushikulya,january,2015,0,1,4,5
Rushikulya,january,2015,0,1,4,12.86
Rushikulya,january,2015,0,1,4,118.18
Rushikulya,january,2015,0,1,4,114.91
Rushikulya,january,2015,0,1,4,129.9
Rushikulya,january,2015,0,1,4,34.64
Rushikulya,january,2015,0,1,4,51.96
Rushikulya,january,2015,0,1,4,129.9
Rushikulya,january,2015,0,1,4,12.86
Rushikulya,january,2015,0,1,4,25.71
Rushikulya,january,2015,0,1,4,19.7
Rushikulya,january,2015,0,1,4,25.71
Rushikulya,january,2015,0,1,4,38.3
Rushikulya,january,2015,0,1,4,25.71
Rushikulya,january,2015,0,1,4,25.98
Rushikulya,january,2015,0,3,4,125.57
Rushikulya,january,2015,0,3,4,129.9
Rushikulya,january,2015,0,3,4,100
Rushikulya,january,2015,0,3,4,147.72
Rushikulya,january,2015,0,3,4,67.5
Rushikulya,january,2015,0,3,4,150
Rushikulya,january,2015,0,3,4,76.6
Rushikulya,january,2015,0,3,4,129.9
Rushikulya,january,2015,0,3,4,69.79
Rushikulya,january,2015,0,3,4,102.39
Rushikulya,january,2015,0,3,4,140.95
Rushikulya,january,2015,0,3,4,43.3
Rushikulya,january,2015,0,3,4,118.18
Rushikulya,january,2015,0,3,4,126.88
Rushikulya,january,2015,0,3,4,37.28
Rushikulya,january,2015,0,3,4,67.97
Rushikulya,january,2015,0,3,4,98.48
Rushikulya,january,2015,0,3,4,147.72
Rushikulya,january,2015,0,3,4,67.97
Rushikulya,january,2015,0,3,4,24.85
Rushikulya,january,2015,0,3,4,9.06
Rushikulya,january,2015,0,3,4,72.84
Rushikulya,january,2015,0,3,4,173.21
Rushikulya,january,2015,0,3,4,46.98
Rushikulya,january,2015,0,3,4,118.78
Rushikulya,january,2015,0,3,4,53.03
Rushikulya,january,2015,0,3,4,22.98
Rushikulya,january,2015,0,3,4,119.84
Rushikulya,january,2015,0,3,4,34.64
Rushikulya,january,2015,0,3,4,27.5
Rushikulya,january,2015,0,3,4,36.86
Rushikulya,january,2015,0,3,4,91.93
Rushikulya,january,2015,0,3,4,126.97
Rushikulya,january,2015,0,3,4,112.76
Rushikulya,january,2015,0,3,4,25.98
Rushikulya,january,2015,0,3,4,61.08
Rushikulya,january,2015,0,3,4,147.72
Rushikulya,january,2015,0,3,4,50
Rushikulya,january,2015,0,3,4,51.96
Rushikulya,january,2015,0,3,4,122.87
Rushikulya,january,2015,0,3,4,145.01
Rushikulya,january,2015,0,3,4,50
Rushikulya,january,2015,0,3,4,5
Rushikulya,january,2015,0,3,4,259.81
Rushikulya,january,2015,0,3,4,200
Rushikulya,january,2015,0,3,4,69.28
Rushikulya,january,2015,0,3,4,34.2
Rushikulya,january,2015,0,3,4,152.99
Rushikulya,january,2015,0,3,4,187.94
Rushikulya,january,2015,0,3,4,129.9
Rushikulya,january,2015,0,3,4,98.48
Rushikulya,january,2015,0,3,4,43.3
Rushikulya,january,2015,0,3,4,64.28
Rushikulya,january,2015,0,3,4,43.3
Rushikulya,january,2015,0,3,4,39.39
Rushikulya,january,2015,0,3,4,147.72
Rushikulya,january,2015,0,5,4,25.98
Rushikulya,january,2015,0,5,4,43.3
Rushikulya,january,2015,0,5,4,76.6
Rushikulya,january,2015,0,5,4,59.09
Rushikulya,january,2015,0,5,4,50
Rushikulya,january,2015,0,5,4,51.96
Rushikulya,january,2015,0,5,4,28.19
Rushikulya,january,2015,0,5,4,159.38
Rushikulya,january,2015,0,5,4,84.04
Rushikulya,january,2015,0,5,4,43.3
Rushikulya,january,2015,0,5,4,77.04
Rushikulya,january,2015,0,5,4,144.45
Rushikulya,january,2015,0,5,4,77.78
Rushikulya,january,2015,0,5,4,70.48
Rushikulya,january,2015,0,5,4,49.24
Rushikulya,january,2015,0,5,4,24.75
Rushikulya,january,2015,0,5,4,91.92
Rushikulya,january,2015,0,5,4,49.79
Rushikulya,january,2015,0,5,4,70.38
Rushikulya,january,2015,0,5,4,84.11
Rushikulya,january,2015,0,5,4,155.56
Rushikulya,january,2015,0,5,4,45.89
Rushikulya,january,2015,0,5,4,97.11
Rushikulya,january,2015,0,5,4,103.24
Rushikulya,january,2015,0,5,4,114.91
Rushikulya,january,2015,0,5,4,69.63
Rushikulya,january,2015,0,5,4,158.6
Rushikulya,january,2015,0,5,4,118.78
Rushikulya,january,2015,0,5,4,71.7
Rushikulya,january,2015,0,5,4,151.65
Rushikulya,january,2015,0,5,4,62.79
Rushikulya,january,2015,0,5,4,86.93
Rushikulya,january,2015,0,5,4,60
Rushikulya,january,2015,0,5,4,158.6
Rushikulya,january,2015,0,5,4,112.22
Rushikulya,january,2015,0,5,4,60
Rushikulya,january,2015,0,5,4,43.3
Rushikulya,january,2015,0,5,4,6.43
Rushikulya,january,2015,0,5,4,120.74
Rushikulya,january,2015,0,5,4,38.3
Rushikulya,january,2015,0,5,4,63.64
Rushikulya,january,2015,0,5,4,53.03
Rushikulya,january,2015,0,5,4,173.87
Rushikulya,january,2015,0,5,4,151.55
Rushikulya,january,2015,0,5,4,53.03
Rushikulya,january,2015,0,5,4,159.38
Rushikulya,january,2015,0,7,4,46.98
Rushikulya,january,2015,0,7,4,86.6
Rushikulya,january,2015,0,7,4,76.6
Rushikulya,january,2015,0,7,4,98.48
Rushikulya,january,2015,0,7,4,51.96
Rushikulya,january,2015,0,7,4,34.2
Rushikulya,january,2015,0,7,4,78.78
Rushikulya,january,2015,0,7,4,98.48
Rushikulya,january,2015,0,7,4,76.6
Rushikulya,january,2015,0,7,4,173.21
Rushikulya,january,2015,0,7,4,86.6
Rushikulya,january,2015,0,7,4,59.09
Rushikulya,january,2015,0,7,4,78.78
Rushikulya,january,2015,0,7,4,157.57
Rushikulya,january,2015,0,7,4,49.24
Rushikulya,january,2015,0,7,4,51.96
Rushikulya,january,2015,0,7,4,100
Rushikulya,january,2015,0,7,4,122.35
Rushikulya,january,2015,0,7,4,140.06
Rushikulya,january,2015,0,7,4,9.85
Rushikulya,january,2015,0,7,4,102.39
Rushikulya,january,2015,0,7,4,147.72
Rushikulya,january,2015,0,7,4,65.78
Rushikulya,january,2015,0,7,4,155.56
Rushikulya,january,2015,0,7,4,65.96
Rushikulya,january,2015,0,7,4,173.21
Rushikulya,january,2015,0,7,4,88.39
Rushikulya,january,2015,0,7,4,177.27
Rushikulya,january,2015,0,7,4,131.56
Rushikulya,january,2015,0,7,4,84.57
Rushikulya,january,2015,0,7,4,229.81
Rushikulya,january,2015,0,7,4,75.18
Rushikulya,january,2015,0,7,4,98.3
Rushikulya,january,2015,0,7,4,122.35
Rushikulya,january,2015,0,7,4,84.57
Rushikulya,january,2015,0,7,4,87.5
Rushikulya,january,2015,0,7,4,51.96
Rushikulya,january,2015,0,7,4,59.09
Rushikulya,january,2015,0,7,4,200
Rushikulya,january,2015,0,7,4,19.28
Rushikulya,january,2015,0,7,4,40
Rushikulya,january,2015,0,7,4,140.95
Rushikulya,january,2015,0,7,4,43.3
Rushikulya,january,2015,0,7,4,62.79
Rushikulya,january,2015,0,9,4,86.6
Rushikulya,january,2015,0,9,4,30.64
Rushikulya,january,2015,0,9,4,98.48
Rushikulya,january,2015,0,9,4,100
Rushikulya,january,2015,0,9,4,98.48
Rushikulya,december,2015,0,1,3,129.9
Rushikulya,december,2015,0,1,3,259.81
Rushikulya,december,2015,0,1,3,140.95
Rushikulya,december,2015,0,1,3,118.18
Rushikulya,december,2015,0,1,3,64.28
Rushikulya,december,2015,0,1,3,196.96
Rushikulya,december,2015,0,1,3,78.78
Rushikulya,december,2015,0,1,3,281.91
Rushikulya,december,2015,0,1,3,328.89
Rushikulya,december,2015,0,1,3,311.77
Rushikulya,december,2015,0,1,3,12.86
Rushikulya,december,2015,0,1,3,259.81
Rushikulya,december,2015,0,1,3,191.51
Rushikulya,december,2015,0,1,3,259.81
Rushikulya,december,2015,0,1,3,27.62
Rushikulya,december,2015,0,1,3,55.63
Rushikulya,december,2015,0,1,3,84.42
Rushikulya,december,2015,0,1,3,246.2
Rushikulya,december,2015,0,1,3,140.95
Rushikulya,december,2015,0,1,3,51.42
Rushikulya,december,2015,0,1,3,346.41
Rushikulya,december,2015,0,1,3,129.9
Rushikulya,december,2015,0,1,3,114.91
Rushikulya,december,2015,0,1,3,12.86
Rushikulya,december,2015,0,1,3,229.81
Rushikulya,december,2015,0,1,3,147.72
Rushikulya,december,2015,0,1,3,140.95
Rushikulya,december,2015,0,1,3,210.57
Rushikulya,december,2015,0,1,3,153.01
Rushikulya,december,2015,0,1,3,133.51
Rushikulya,december,2015,0,1,3,295.44
Rushikulya,december,2015,0,1,3,114.91
Rushikulya,december,2015,0,1,3,75.18
Rushikulya,december,2015,0,1,3,76.6
Rushikulya,december,2015,0,1,3,181.26
Rushikulya,december,2015,0,1,3,149.43
Rushikulya,december,2015,0,1,3,224.98
Rushikulya,december,2015,0,1,3,86.6
Rushikulya,december,2015,0,1,3,114.91
Rushikulya,december,2015,0,1,3,193.19
Rushikulya,december,2015,0,1,3,129.9
Rushikulya,december,2015,0,2,3,328.89
Rushikulya,december,2015,0,2,3,216.51
Rushikulya,december,2015,0,2,3,5
Rushikulya,december,2015,0,2,3,32.14
Rushikulya,december,2015,0,2,3,191.51
Rushikulya,december,2015,0,2,3,128.56
Rushikulya,december,2015,0,2,3,114.91
Rushikulya,december,2015,0,2,3,93.97
Rushikulya,december,2015,0,2,3,96.42
Rushikulya,december,2015,0,2,3,86.6
Rushikulya,december,2015,0,2,3,147.72
Rushikulya,december,2015,0,2,3,199.24
Rushikulya,december,2015,0,2,3,25.71
Rushikulya,december,2015,0,2,3,140.95
Rushikulya,december,2015,0,2,3,49.97
Rushikulya,december,2015,0,2,3,103.3
Rushikulya,december,2015,0,2,3,61.8
Rushikulya,december,2015,0,2,3,191.51
Rushikulya,december,2015,0,2,3,86.6
Rushikulya,december,2015,0,2,3,86.6
Rushikulya,december,2015,0,2,3,78.78
Rushikulya,december,2015,0,2,3,43.3
Rushikulya,december,2015,0,2,3,76.6
Rushikulya,december,2015,0,2,3,86.6
Rushikulya,december,2015,0,2,3,8.68
Rushikulya,december,2015,0,2,3,191.51
Rushikulya,december,2015,0,2,3,191.51
Rushikulya,december,2015,0,2,3,49.24
Rushikulya,december,2015,0,2,3,86.6
Rushikulya,december,2015,0,2,3,49.24
Rushikulya,december,2015,0,2,3,100
Rushikulya,december,2015,0,2,3,38.3
Rushikulya,december,2015,0,2,3,54.38
Rushikulya,december,2015,0,2,3,76.6
Rushikulya,december,2015,0,2,3,93.97
Rushikulya,december,2015,0,2,3,43.3
Rushikulya,december,2015,0,2,3,118.18
Rushikulya,december,2015,0,2,3,118.18
Rushikulya,december,2015,0,2,3,100
Rushikulya,december,2015,0,2,3,93.97
Rushikulya,december,2015,0,2,3,78.78
Rushikulya,december,2015,0,2,3,34.73
Rushikulya,december,2015,0,2,3,112.76
Rushikulya,december,2015,0,2,3,112.76
Rushikulya,december,2015,0,2,3,86.6
Rushikulya,december,2015,0,2,3,80
Rushikulya,december,2015,0,2,3,39.39
Rushikulya,december,2015,0,2,3,78.78
Rushikulya,december,2015,0,2,3,78.78
Rushikulya,december,2015,0,2,3,103.92
Rushikulya,december,2015,0,2,3,191.51
Rushikulya,december,2015,0,2,3,43.3
Rushikulya,december,2015,0,2,3,76.6
Rushikulya,december,2015,0,3,3,271.89
Rushikulya,december,2015,0,3,3,112.76
Rushikulya,december,2015,0,3,3,200
Rushikulya,december,2015,0,3,3,140.95
Rushikulya,december,2015,0,3,3,300
Rushikulya,december,2015,0,3,3,114.91
Rushikulya,december,2015,0,3,3,25.71
Rushikulya,december,2015,0,3,3,43.3
Rushikulya,december,2015,0,3,3,75.18
Rushikulya,december,2015,0,3,3,51.96
Rushikulya,december,2015,0,3,3,59.09
Rushikulya,december,2015,0,3,3,93.56
Rushikulya,december,2015,0,3,3,98.9
Rushikulya,december,2015,0,3,3,216.51
Rushikulya,december,2015,0,3,3,114.91
Rushikulya,december,2015,0,3,3,196.96
Rushikulya,december,2015,0,3,3,103.92
Rushikulya,december,2015,0,3,3,91.93
Rushikulya,december,2015,0,3,3,147.72
Rushikulya,december,2015,0,3,3,72.68
Rushikulya,december,2015,0,3,3,41.19
Rushikulya,december,2015,0,3,3,61.21
Rushikulya,december,2015,0,3,3,118.18
Rushikulya,december,2015,0,3,3,118.18
Rushikulya,december,2015,0,3,3,147.72
Rushikulya,december,2015,0,3,3,147.72
Rushikulya,december,2015,0,3,3,38.3
Rushikulya,december,2015,0,3,3,96.42
Rushikulya,december,2015,0,3,3,87.65
Rushikulya,december,2015,0,3,3,106.47
Rushikulya,december,2015,0,3,3,134.26
Rushikulya,december,2015,0,3,3,246.2
Rushikulya,december,2015,0,3,3,153.21
Rushikulya,december,2015,0,3,3,234.92
Rushikulya,december,2015,0,3,3,28.28
Rushikulya,december,2015,0,3,3,191.51
Rushikulya,december,2015,0,3,3,98.48
Rushikulya,december,2015,0,3,3,140.95
Rushikulya,december,2015,0,3,3,187.94
Rushikulya,december,2015,0,3,3,114.91
Rushikulya,december,2015,0,3,3,49.24
Rushikulya,december,2015,0,3,3,96.59
Rushikulya,december,2015,0,3,3,38.3
Rushikulya,december,2015,0,3,3,98.48
Rushikulya,december,2015,0,3,3,49.81
Rushikulya,december,2015,0,3,3,153.21
Rushikulya,december,2015,0,3,3,46.98
Rushikulya,december,2015,0,3,3,46.98
Rushikulya,december,2015,0,3,3,13.68
Rushikulya,december,2015,0,3,3,43.3
Rushikulya,december,2015,0,3,3,30.64
Rushikulya,december,2015,0,3,3,46.98
Rushikulya,december,2015,0,4,3,118.18
Rushikulya,december,2015,0,4,3,86.6
Rushikulya,december,2015,0,4,3,295.44
Rushikulya,december,2015,0,4,3,114.91
Rushikulya,december,2015,0,4,3,129.9
Rushikulya,december,2015,0,4,3,90.63
